case_id,problem,pool,composition_model,mechanism_id,partition,variant,baseline_variant,baseline_complete,candidate_complete,total_actual_time_delta_s,movement_s_delta,measurement_s_delta,switch_s_delta,optical_s_delta,laser_s_delta,walk_distance_m_delta,measures_delta,clear_attempts_delta,failed_clear_attempts_delta,component_residual_s
round-stress-p3-0033-ffbbf171a5f6d50f,3,stress,stress_design,assumption__radius_mixed__noise_deterministic__scale_75,development,joint_triangular_l3,joint_triangular_l5,True,True,-111.24486199999956,-89.24486038672421,-55,0,33,0,-446.22430193362015,-11,11,11,-1.6132753444253467e-06
round-stress-p3-0034-8e1825991fc3684f,3,stress,stress_design,assumption__radius_mixed__noise_correlated__scale_75,development,joint_triangular_l1,joint_triangular_l5,True,True,-14.113259000000653,-4.113259118789301,-10,0,0,0,-20.56629559394787,-2,0,0,1.1878864825121127e-07
round-stress-p3-0034-8e1825991fc3684f,3,stress,stress_design,assumption__radius_mixed__noise_correlated__scale_75,development,joint_triangular_l2,joint_triangular_l5,True,True,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
round-stress-p3-0034-8e1825991fc3684f,3,stress,stress_design,assumption__radius_mixed__noise_correlated__scale_75,development,joint_triangular_l3,joint_triangular_l5,True,True,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
round-stress-p3-0035-671097efaa188423,3,stress,stress_design,assumption__radius_mixed__noise_extreme__scale_75,development,joint_triangular_l1,joint_triangular_l5,True,True,-164.58810099999982,-149.5880994977224,-45,0,30,0,-747.9404974886111,-9,10,10,-1.5022774277895223e-06
round-stress-p3-0035-671097efaa188423,3,stress,stress_design,assumption__radius_mixed__noise_extreme__scale_75,development,joint_triangular_l2,joint_triangular_l5,True,True,-164.6272140000001,-139.62721333050604,-25,0,0,0,-698.1360666525306,-5,0,0,-6.694940566376317e-07
round-stress-p3-0035-671097efaa188423,3,stress,stress_design,assumption__radius_mixed__noise_extreme__scale_75,development,joint_triangular_l3,joint_triangular_l5,True,True,-107.83389699999998,-92.83389656116833,-15,0,0,0,-464.16948280584074,-3,0,0,-4.3883164835278876e-07
round-stress-p3-0036-1da9ba2517b12a50,3,stress,stress_design,assumption__radius_min__noise_deterministic__scale_150,development,joint_triangular_l1,joint_triangular_l5,True,True,-59.67913700000008,-33.679136161225415,-50,0,24,0,-168.39568080612662,-10,8,8,-8.387746674998198e-07
round-stress-p3-0036-1da9ba2517b12a50,3,stress,stress_design,assumption__radius_min__noise_deterministic__scale_150,development,joint_triangular_l2,joint_triangular_l5,True,True,-30.5045140000002,-13.504512985343354,-35,0,18,0,-67.52256492671586,-7,6,6,-1.0146568456548266e-06
round-stress-p3-0036-1da9ba2517b12a50,3,stress,stress_design,assumption__radius_min__noise_deterministic__scale_150,development,joint_triangular_l3,joint_triangular_l5,True,True,-26.51117400000021,-15.511172868412814,-20,0,9,0,-77.5558643420627,-4,3,3,-1.1315873962303158e-06
round-stress-p3-0037-a4826bf619b5a2b1,3,stress,stress_design,assumption__radius_min__noise_correlated__scale_150,development,joint_triangular_l1,joint_triangular_l5,True,True,-214.9109469999994,-131.91094889845226,-110,0,27,0,-659.5547444922631,-22,9,9,1.898452865134459e-06
round-stress-p3-0037-a4826bf619b5a2b1,3,stress,stress_design,assumption__radius_min__noise_correlated__scale_150,development,joint_triangular_l2,joint_triangular_l5,True,True,-152.15204399999948,-93.15204317194093,-80,0,21,0,-465.76021585970375,-16,7,7,-8.280585461761802e-07
round-stress-p3-0037-a4826bf619b5a2b1,3,stress,stress_design,assumption__radius_min__noise_correlated__scale_150,development,joint_triangular_l3,joint_triangular_l5,True,True,-130.00758700000006,-98.00758906264218,-50,0,18,0,-490.0379453132118,-10,6,6,2.062642124656122e-06
round-stress-p3-0038-340b6981e61aff4e,3,stress,stress_design,assumption__radius_min__noise_extreme__scale_150,development,joint_triangular_l1,joint_triangular_l5,True,True,-25.094836999999643,-9.09483668849225,-25,0,9,0,-45.474183442460344,-5,3,3,-3.1150739232543856e-07
round-stress-p3-0038-340b6981e61aff4e,3,stress,stress_design,assumption__radius_min__noise_extreme__scale_150,development,joint_triangular_l2,joint_triangular_l5,True,True,-16.453819000000294,-7.4538194963520255,-15,0,6,0,-37.26909748175967,-3,2,2,4.963517312717158e-07
round-stress-p3-0038-340b6981e61aff4e,3,stress,stress_design,assumption__radius_min__noise_extreme__scale_150,development,joint_triangular_l3,joint_triangular_l5,True,True,10.523906000000352,12.52390505961148,-5,0,3,0,62.61952529805785,-1,1,1,9.40388872550102e-07
round-stress-p3-0039-8ca6cd9e40103f09,3,stress,stress_design,assumption__radius_max__noise_deterministic__scale_150,development,joint_triangular_l1,joint_triangular_l5,True,True,-386.08190100000047,-304.0819004580926,-115,0,33,0,-1520.4095022904621,-23,11,11,-5.419078661361709e-07
round-stress-p3-0039-8ca6cd9e40103f09,3,stress,stress_design,assumption__radius_max__noise_deterministic__scale_150,development,joint_triangular_l2,joint_triangular_l5,True,True,-317.1360830000003,-262.1360824122239,-85,0,30,0,-1310.6804120611196,-17,10,10,-5.87776412430685e-07
round-stress-p3-0039-8ca6cd9e40103f09,3,stress,stress_design,assumption__radius_max__noise_deterministic__scale_150,development,joint_triangular_l3,joint_triangular_l5,True,True,-238.42007900000044,-213.4200790631794,-55,0,30,0,-1067.100395315898,-11,10,10,6.317895895335823e-08
round-stress-p3-0040-ba41bc857f410d0a,3,stress,stress_design,assumption__radius_max__noise_correlated__scale_150,development,joint_triangular_l1,joint_triangular_l5,True,True,-63.364386999999624,-26.36438480472225,-40,0,3,0,-131.82192402361034,-8,1,1,-2.1952773749944754e-06
round-stress-p3-0040-ba41bc857f410d0a,3,stress,stress_design,assumption__radius_max__noise_correlated__scale_150,development,joint_triangular_l2,joint_triangular_l5,True,True,-32.73371899999984,-5.733717267985867,-30,0,3,0,-28.66858633992888,-6,1,1,-1.7320139704679605e-06
round-stress-p3-0040-ba41bc857f410d0a,3,stress,stress_design,assumption__radius_max__noise_correlated__scale_150,development,joint_triangular_l3,joint_triangular_l5,True,True,-21.896284999999807,-4.896283932088409,-20,0,3,0,-24.481419660442043,-4,1,1,-1.0679113984224387e-06
round-stress-p3-0041-f3a2ebcdfd8d4326,3,stress,stress_design,assumption__radius_max__noise_extreme__scale_150,development,joint_triangular_l1,joint_triangular_l5,True,True,-192.83789000000024,-165.83788807480096,-60,0,33,0,-829.1894403740043,-12,11,11,-1.9251992853241973e-06
round-stress-p3-0041-f3a2ebcdfd8d4326,3,stress,stress_design,assumption__radius_max__noise_extreme__scale_150,development,joint_triangular_l2,joint_triangular_l5,True,True,-86.03916100000015,-78.03915896241233,-35,0,27,0,-390.19579481206165,-7,9,9,-2.0375878193590324e-06
round-stress-p3-0041-f3a2ebcdfd8d4326,3,stress,stress_design,assumption__radius_max__noise_extreme__scale_150,development,joint_triangular_l3,joint_triangular_l5,True,True,-32.891483000000335,-30.891481855539496,-20,0,18,0,-154.45740927769657,-4,6,6,-1.1444608389865607e-06
round-stress-p3-0043-aabdc521308c3583,3,stress,stress_design,assumption__radius_mixed__noise_correlated__scale_150,development,joint_triangular_l1,joint_triangular_l5,True,True,-251.83677199999966,-152.83677310212897,-120,0,21,0,-764.1838655106476,-24,7,7,1.1021293175872415e-06
round-stress-p3-0043-aabdc521308c3583,3,stress,stress_design,assumption__radius_mixed__noise_correlated__scale_150,development,joint_triangular_l2,joint_triangular_l5,True,True,-191.57287199999973,-119.57287194051878,-90,0,18,0,-597.8643597025948,-18,6,6,-5.948095349594951e-08
round-stress-p3-0043-aabdc521308c3583,3,stress,stress_design,assumption__radius_mixed__noise_correlated__scale_150,development,joint_triangular_l3,joint_triangular_l5,True,True,-170.63936399999966,-122.63936570543228,-60,0,12,0,-613.196828527165,-12,4,4,1.705432623566594e-06
round-stress-p3-0044-62aa6b219aeb1490,3,stress,stress_design,assumption__radius_mixed__noise_extreme__scale_150,development,joint_triangular_l1,joint_triangular_l5,True,True,25.24772800000028,29.24772850310319,-10,0,6,0,146.2386425155164,-2,2,2,-5.031029104429763e-07
round-stress-p3-0044-62aa6b219aeb1490,3,stress,stress_design,assumption__radius_mixed__noise_extreme__scale_150,development,joint_triangular_l2,joint_triangular_l5,True,True,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
round-stress-p3-0044-62aa6b219aeb1490,3,stress,stress_design,assumption__radius_mixed__noise_extreme__scale_150,development,joint_triangular_l3,joint_triangular_l5,True,True,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
round-stress-p3-0045-a0301d7f43e87ccd,3,stress,stress_design,assumption__radius_min__noise_deterministic__scale_300,development,joint_triangular_l1,joint_triangular_l5,True,True,-185.86526500000036,-118.86526184302238,-115,0,48,0,-594.3263092151137,-23,16,16,-3.1569779821438715e-06
round-stress-p3-0045-a0301d7f43e87ccd,3,stress,stress_design,assumption__radius_min__noise_deterministic__scale_300,development,joint_triangular_l2,joint_triangular_l5,True,True,-129.32491500000015,-89.32491248229871,-85,0,45,0,-446.62456241149266,-17,15,15,-2.5177014322252944e-06
round-stress-p3-0045-a0301d7f43e87ccd,3,stress,stress_design,assumption__radius_min__noise_deterministic__scale_300,development,joint_triangular_l3,joint_triangular_l5,True,True,-73.15742500000033,-63.15742215591035,-55,0,45,0,-315.78711077955086,-11,15,15,-2.8440899768611416e-06
round-stress-p3-0046-59e5160254de0d25,3,stress,stress_design,assumption__radius_min__noise_correlated__scale_300,development,joint_triangular_l1,joint_triangular_l5,True,True,-36.27500100000043,-16.275000020065818,-35,0,15,0,-81.37500010032818,-7,5,5,-9.799346116778906e-07
round-stress-p3-0046-59e5160254de0d25,3,stress,stress_design,assumption__radius_min__noise_correlated__scale_300,development,joint_triangular_l2,joint_triangular_l5,True,True,-27.187592000000677,-14.187591362655894,-25,0,12,0,-70.93795681327902,-5,4,4,-6.373447831720114e-07
round-stress-p3-0046-59e5160254de0d25,3,stress,stress_design,assumption__radius_min__noise_correlated__scale_300,development,joint_triangular_l3,joint_triangular_l5,True,True,18.759009999999762,21.759009785737817,-15,0,12,0,108.79504892868863,-3,4,4,2.1426194507512264e-07
round-stress-p3-0047-0ac6cfe5ca9b1877,3,stress,stress_design,assumption__radius_min__noise_extreme__scale_300,development,joint_triangular_l1,joint_triangular_l5,True,True,-396.7182549999998,-324.7182535429142,-105,0,33,0,-1623.5912677145716,-21,11,11,-1.4570855455531273e-06
round-stress-p3-0047-0ac6cfe5ca9b1877,3,stress,stress_design,assumption__radius_min__noise_extreme__scale_300,development,joint_triangular_l2,joint_triangular_l5,True,True,-264.3978710000001,-213.3978693715717,-75,0,24,0,-1066.9893468578593,-15,8,8,-1.6284284356515855e-06
round-stress-p3-0047-0ac6cfe5ca9b1877,3,stress,stress_design,assumption__radius_min__noise_extreme__scale_300,development,joint_triangular_l3,joint_triangular_l5,True,True,-189.19601599999987,-160.19601543460794,-50,0,21,0,-800.9800771730406,-10,7,7,-5.653919288306497e-07
round-stress-p3-0048-adf512c0c4021669,3,stress,stress_design,assumption__radius_max__noise_deterministic__scale_300,development,joint_triangular_l1,joint_triangular_l5,True,True,-123.61559500000021,-76.61559367423888,-95,0,48,0,-383.0779683711953,-19,16,16,-1.3257613318273798e-06
round-stress-p3-0048-adf512c0c4021669,3,stress,stress_design,assumption__radius_max__noise_deterministic__scale_300,development,joint_triangular_l2,joint_triangular_l5,True,True,-112.59890700000051,-78.59890627091136,-70,0,36,0,-392.99453135455406,-14,12,12,-7.290891517186537e-07
round-stress-p3-0048-adf512c0c4021669,3,stress,stress_design,assumption__radius_max__noise_deterministic__scale_300,development,joint_triangular_l3,joint_triangular_l5,True,True,-79.030847,-64.03084674177808,-45,0,30,0,-320.1542337088904,-9,10,10,-2.5822191673796624e-07
round-stress-p3-0049-82d58e97a58fc1d2,3,stress,stress_design,assumption__radius_max__noise_correlated__scale_300,development,joint_triangular_l1,joint_triangular_l5,True,True,-312.08206599999994,-221.0820661924431,-100,0,9,0,-1105.410330962215,-20,3,3,1.924431671795901e-07
round-stress-p3-0049-82d58e97a58fc1d2,3,stress,stress_design,assumption__radius_max__noise_correlated__scale_300,development,joint_triangular_l2,joint_triangular_l5,True,True,-254.8353619999998,-185.83536126527633,-75,0,6,0,-929.1768063263808,-15,2,2,-7.34723471396137e-07
round-stress-p3-0049-82d58e97a58fc1d2,3,stress,stress_design,assumption__radius_max__noise_correlated__scale_300,development,joint_triangular_l3,joint_triangular_l5,True,True,-205.56795299999976,-161.56795248534218,-50,0,6,0,-807.8397624267091,-10,2,2,-5.146575858816504e-07
round-stress-p3-0050-443a4c87d8100726,3,stress,stress_design,assumption__radius_max__noise_extreme__scale_300,development,joint_triangular_l1,joint_triangular_l5,True,True,-65.73819800000001,-45.73819688803724,-20,0,0,0,-228.69098444018528,-4,0,0,-1.1119627743028104e-06
round-stress-p3-0050-443a4c87d8100726,3,stress,stress_design,assumption__radius_max__noise_extreme__scale_300,development,joint_triangular_l2,joint_triangular_l5,True,True,-60.288560999999845,-45.28855965305229,-15,0,0,0,-226.44279826525963,-3,0,0,-1.3469475561578292e-06
round-stress-p3-0050-443a4c87d8100726,3,stress,stress_design,assumption__radius_max__noise_extreme__scale_300,development,joint_triangular_l3,joint_triangular_l5,True,True,-17.65830599999981,-7.658305229694179,-10,0,0,0,-38.29152614847044,-2,0,0,-7.703056326135993e-07
round-stress-p3-0051-51b8aa862f0bcbdd,3,stress,stress_design,assumption__radius_mixed__noise_deterministic__scale_300,development,joint_triangular_l1,joint_triangular_l5,True,True,-180.70042999999987,-121.70042561233186,-125,0,66,0,-608.5021280616565,-25,22,22,-4.3876680138055235e-06
round-stress-p3-0051-51b8aa862f0bcbdd,3,stress,stress_design,assumption__radius_mixed__noise_deterministic__scale_300,development,joint_triangular_l2,joint_triangular_l5,True,True,-130.29233099999965,-94.29232737831535,-90,0,54,0,-471.461636891574,-18,18,18,-3.621684300014749e-06
round-stress-p3-0051-51b8aa862f0bcbdd,3,stress,stress_design,assumption__radius_mixed__noise_deterministic__scale_300,development,joint_triangular_l3,joint_triangular_l5,True,True,-92.971587,-86.97158464320728,-60,0,54,0,-434.85792321603367,-12,18,18,-2.356792720092926e-06
round-stress-p3-0052-e15e5d4945e4a533,3,stress,stress_design,assumption__radius_mixed__noise_correlated__scale_300,development,joint_triangular_l1,joint_triangular_l5,True,True,-67.1404080000002,-43.140405305769036,-30,0,6,0,-215.70202652884473,-6,2,2,-2.6942311706079636e-06
round-stress-p3-0052-e15e5d4945e4a533,3,stress,stress_design,assumption__radius_mixed__noise_correlated__scale_300,development,joint_triangular_l2,joint_triangular_l5,True,True,-44.61114799999996,-30.61114611836092,-20,0,6,0,-153.0557305918046,-4,2,2,-1.8816390365827829e-06
round-stress-p3-0052-e15e5d4945e4a533,3,stress,stress_design,assumption__radius_mixed__noise_correlated__scale_300,development,joint_triangular_l3,joint_triangular_l5,True,True,1.5312069999999949,5.5312087781653645,-10,0,6,0,27.656043890827277,-2,2,2,-1.778165369614726e-06
round-stress-p3-0053-45a06eceb08ae6cd,3,stress,stress_design,assumption__radius_mixed__noise_extreme__scale_300,development,joint_triangular_l1,joint_triangular_l5,True,True,-413.4702620000003,-324.47026234264194,-110,0,21,0,-1622.3513117132097,-22,7,7,3.426416697038803e-07
round-stress-p3-0053-45a06eceb08ae6cd,3,stress,stress_design,assumption__radius_mixed__noise_extreme__scale_300,development,joint_triangular_l2,joint_triangular_l5,True,True,-215.04983300000004,-158.04983237433862,-75,0,18,0,-790.2491618716922,-15,6,6,-6.256614142330363e-07
round-stress-p3-0053-45a06eceb08ae6cd,3,stress,stress_design,assumption__radius_mixed__noise_extreme__scale_300,development,joint_triangular_l3,joint_triangular_l5,True,True,-111.51802000000043,-86.51802109431537,-40,0,15,0,-432.59010547157595,-8,5,5,1.0943149391096085e-06
round-stress-p3-0054-3619f63cdd314787,3,stress,stress_design,assumption__radius_min__noise_deterministic__scale_75,development,joint_triangular_l1,joint_triangular_l5,True,True,-248.3145480000003,-172.31454916051916,-100,0,24,0,-861.572745802594,-20,8,8,1.1605188774410635e-06
round-stress-p3-0054-3619f63cdd314787,3,stress,stress_design,assumption__radius_min__noise_deterministic__scale_75,development,joint_triangular_l2,joint_triangular_l5,True,True,-178.22207799999978,-124.22207915015042,-75,0,21,0,-621.1103957507512,-15,7,7,1.1501506378408521e-06
round-stress-p3-0054-3619f63cdd314787,3,stress,stress_design,assumption__radius_min__noise_deterministic__scale_75,development,joint_triangular_l3,joint_triangular_l5,True,True,-149.66211300000032,-114.6621137958,-50,0,15,0,-573.3105689789991,-10,5,5,7.957996785989963e-07
round-stress-p3-0056-34de504b13a28d8c,3,stress,stress_design,assumption__radius_min__noise_extreme__scale_75,development,joint_triangular_l1,joint_triangular_l5,True,True,12.584419999999682,16.584420864047388,-10,0,6,0,82.92210432023785,-2,2,2,-8.640477062726859e-07
round-stress-p3-0056-34de504b13a28d8c,3,stress,stress_design,assumption__radius_min__noise_extreme__scale_75,development,joint_triangular_l2,joint_triangular_l5,True,True,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
round-stress-p3-0056-34de504b13a28d8c,3,stress,stress_design,assumption__radius_min__noise_extreme__scale_75,development,joint_triangular_l3,joint_triangular_l5,True,True,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
round-stress-p3-0058-bce51b206bde44b8,3,stress,stress_design,assumption__radius_max__noise_correlated__scale_75,development,joint_triangular_l1,joint_triangular_l5,True,True,-112.89597500000036,-73.89597366135331,-45,0,6,0,-369.47986830676746,-9,2,2,-1.3386470527620986e-06
