partition,pool,composition_model,mechanism_id,variant,n,complete,failures,hull_violations,penalized_time_mean_s,interpretation,total_virtual_time_s_n,total_virtual_time_s_mean,total_virtual_time_s_median,total_virtual_time_s_p90,total_virtual_time_s_p95,total_virtual_time_s_max,walk_distance_m_n,walk_distance_m_mean,walk_distance_m_median,walk_distance_m_p90,walk_distance_m_p95,walk_distance_m_max,measures_n,measures_mean,measures_median,measures_p90,measures_p95,measures_max,switches_n,switches_mean,switches_median,switches_p90,switches_p95,switches_max,failed_clear_attempts_n,failed_clear_attempts_mean,failed_clear_attempts_median,failed_clear_attempts_p90,failed_clear_attempts_p95,failed_clear_attempts_max,failed_clear_cost_s_n,failed_clear_cost_s_mean,failed_clear_cost_s_median,failed_clear_cost_s_p90,failed_clear_cost_s_p95,failed_clear_cost_s_max,fallback_targets_n,fallback_targets_mean,fallback_targets_median,fallback_targets_p90,fallback_targets_p95,fallback_targets_max,post_clear_stop_tail_s_n,post_clear_stop_tail_s_mean,post_clear_stop_tail_s_median,post_clear_stop_tail_s_p90,post_clear_stop_tail_s_p95,post_clear_stop_tail_s_max,post_clear_measurements_n,post_clear_measurements_mean,post_clear_measurements_median,post_clear_measurements_p90,post_clear_measurements_p95,post_clear_measurements_max,movement_s_n,movement_s_mean,movement_s_median,movement_s_p90,movement_s_p95,movement_s_max,measurement_s_n,measurement_s_mean,measurement_s_median,measurement_s_p90,measurement_s_p95,measurement_s_max,optical_s_n,optical_s_mean,optical_s_median,optical_s_p90,optical_s_p95,optical_s_max,laser_s_n,laser_s_mean,laser_s_median,laser_s_p90,laser_s_p95,laser_s_max,program_real_time_s_n,program_real_time_s_mean,program_real_time_s_median,program_real_time_s_p90,program_real_time_s_p95,program_real_time_s_max
development,broad,broad_joint,assumption__radius_mixed__noise_correlated__scale_75,combined_cover,3,3,0,0,9025.772310666667,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,3,9025.772310666667,9156.320827,9418.1914414,9450.9252682,9483.659095,3,36260.52822718388,34556.604126867795,39073.957223640246,39638.6263607368,40203.29549783336,3,264.0,255,316.6,324.29999999999995,332,3,247.0,237,300.2,308.1,316,3,46.666666666666664,50,64.4,66.2,68,3,140.0,150.0,193.20000000000002,198.60000000000002,204.0,3,11.0,10,13.200000000000001,13.599999999999998,14,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0,0.0,0.0,0,3,7252.105645436776,6911.320825373559,7814.79144472805,7927.725272147361,8040.659099566672,3,1320.0,1275.0,1583.0,1621.5,1660.0,3,180.0,198.0,234.0,238.5,243.0,3,26.666666666666668,26.0,30.8,31.4,32.0,3,2.772060099989176,2.7596969000296667,3.096247859974392,3.1383167299674826,3.180385599960573
development,broad,broad_joint,assumption__radius_mixed__noise_correlated__scale_75,coverage,3,3,0,0,9190.265812666667,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,3,9190.265812666667,9460.043408,9559.7492584,9572.2124897,9584.675721,3,36766.32907008478,35580.21703496055,39450.74629856253,39934.56245651278,40418.37861446303,3,264.0,255,316.6,324.29999999999995,332,3,247.33333333333334,237,300.2,308.1,316,3,67.66666666666667,69,94.60000000000001,97.8,101,3,203.0,207.0,283.8,293.4,303.0,3,11.0,10,13.200000000000001,13.599999999999998,14,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0,0.0,0.0,0,3,7353.265814016955,7116.04340699211,7890.149259712506,7986.912491302555,8083.675722892605,3,1320.0,1275.0,1583.0,1621.5,1660.0,3,243.0,255.0,324.6,333.29999999999995,342.0,3,26.666666666666668,26.0,30.8,31.4,32.0,3,2.5669275666587055,2.533292099949904,2.813784259953536,2.84884577995399,2.883907299954444
development,broad,broad_joint,assumption__radius_mixed__noise_correlated__scale_75,current,3,3,0,0,9557.817728333333,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,3,9557.817728333333,9278.308548,10337.989927199998,10470.450099599999,10602.910272,3,37782.42198366818,36386.17182304007,39976.87546228934,40425.7134171955,40874.551372101654,3,303.6666666666667,322,362.0,367.0,372,3,282.3333333333333,297,339.4,344.7,350,3,44.666666666666664,50,50.800000000000004,50.900000000000006,51,3,134.0,150.0,152.4,152.7,153.0,3,11.333333333333334,10,14.0,14.5,15,3,1421.5958590000002,1121.6366479999997,2738.848072800001,2940.999500900001,3143.1509290000013,3,48.333333333333336,28,99.2,108.09999999999998,117,3,7556.484396733637,7277.234364608014,7995.375092457867,8085.1426834390995,8174.910274420331,3,1518.3333333333333,1610.0,1810.0,1835.0,1860.0,3,174.0,192.0,196.8,197.4,198.0,3,26.666666666666668,26.0,30.8,31.4,32.0,3,2.529509066681688,2.379876399994828,2.7479315200122074,2.79393841001438,2.839945300016552
development,broad,broad_joint,assumption__radius_mixed__noise_correlated__scale_75,local_cover,3,3,0,0,9429.077087333333,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,3,9429.077087333333,9224.317871,10205.216346199999,10327.828655599998,10450.440965,3,37368.718774322566,35951.589352734845,39472.08173847888,39912.14328669688,40352.20483491489,3,303.6666666666667,322,362.0,367.0,372,3,282.3333333333333,297,339.4,344.7,350,3,29.333333333333332,29,33.8,34.4,35,3,88.0,87.0,101.39999999999999,103.19999999999999,105.0,3,11.333333333333334,10,14.0,14.5,15,3,1421.2994016666662,1121.6366479999997,2738.1365751999992,2940.1990660999986,3142.261556999999,3,48.333333333333336,28,99.2,108.09999999999998,117,3,7473.743754864513,7190.317870546969,7894.4163476957765,7982.428657339377,8070.440966982978,3,1518.3333333333333,1610.0,1810.0,1835.0,1860.0,3,128.0,135.0,142.2,143.1,144.0,3,26.666666666666668,26.0,30.8,31.4,32.0,3,2.7096941667065644,2.664531300077215,2.895138740027323,2.923964670021087,2.9527906000148505
development,broad,broad_joint,assumption__radius_mixed__noise_deterministic__scale_150,combined_cover,3,3,0,0,8958.364351666667,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,3,8958.364351666667,8972.450687,9871.4660574,9983.842978699999,10096.2199,3,34546.82175459123,34427.253430350625,37918.33028371112,38354.71489038118,38791.09949705124,3,290.3333333333333,297,303.4,304.20000000000005,305,3,275.0,281,288.2,289.1,290,3,86.33333333333333,69,149.0,159.0,169,3,259.0,207.0,447.0,477.0,507.0,3,11.0,12,12.0,12.0,12,3,685.2317166666668,964.9214580000007,1065.6032452,1078.1884685999999,1090.7736919999998,3,22.666666666666668,28,37.6,38.800000000000004,40,3,6909.364350918244,6885.450686070125,7583.666056742224,7670.942978076237,7758.219899410248,3,1451.6666666666667,1485.0,1517.0,1521.0,1525.0,3,297.0,246.0,486.0,516.0,546.0,3,25.333333333333332,26.0,26.0,26.0,26.0,3,3.0953552999611325,3.24402859993279,3.3790546800009906,3.3959329400095157,3.412811200018041
development,broad,broad_joint,assumption__radius_mixed__noise_deterministic__scale_150,coverage,3,3,0,0,8950.107957666667,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,3,8950.107957666667,9411.633887,9530.3518158,9545.1915569,9560.031298,3,34600.53978632369,36008.16943163486,36917.759071877364,37031.45777690768,37145.15648193799,3,290.3333333333333,297,303.4,304.20000000000005,305,3,275.0,281,288.2,289.1,290,3,80.0,100,108.0,109.0,110,3,240.0,300.0,324.0,327.0,330.0,3,11.0,12,12.0,12.0,12,3,686.4322706666668,966.9712650000001,1067.2546906000002,1079.7901188000003,1092.3255470000004,3,22.666666666666668,28,37.6,38.800000000000004,40,3,6920.107957264737,7201.633886326972,7383.551814375473,7406.291555381536,7429.031296387599,3,1451.6666666666667,1485.0,1517.0,1521.0,1525.0,3,278.0,339.0,363.0,366.0,369.0,3,25.333333333333332,26.0,26.0,26.0,26.0,3,2.5896283666758486,2.4205807999242097,2.9471494400408123,3.0129705200553873,3.0787916000699624
development,broad,broad_joint,assumption__radius_mixed__noise_deterministic__scale_150,current,3,3,0,0,10375.571644,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,3,10375.571644,10511.953054,10805.7282036,10842.4500973,10879.171991,3,41141.19155639191,42504.76526360379,42689.64102419035,42712.75049426367,42735.859964336996,3,318.3333333333333,327,328.59999999999997,328.8,329,3,295.3333333333333,305,306.6,306.79999999999995,307,3,65.66666666666667,59,99.0,104.0,109,3,197.0,177.0,297.0,312.0,327.0,3,10.333333333333334,11,11.0,11.0,11,3,1098.2111846666667,975.3114540000006,2050.5199707999996,2184.9210353999997,2319.3220999999994,3,34.0,32,62.4,66.19999999999999,70,3,8228.238311278381,8500.953052720757,8537.92820483807,8542.550098852735,8547.1719928674,3,1591.6666666666667,1635.0,1643.0,1644.0,1645.0,3,235.0,216.0,336.0,351.0,366.0,3,25.333333333333332,26.0,26.0,26.0,26.0,3,2.7209364333345243,2.748016000026837,2.88671935996972,2.9040572799625806,2.921395199955441
development,broad,broad_joint,assumption__radius_mixed__noise_deterministic__scale_150,local_cover,3,3,0,0,10608.524733666667,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,3,10608.524733666667,10573.308482,11382.267996399998,11483.387935699999,11584.507875,3,41967.62366805634,41716.54241415075,45321.339973436276,45771.93966834697,46222.53936325766,3,318.3333333333333,327,328.59999999999997,328.8,329,3,295.0,305,306.6,306.79999999999995,307,3,88.33333333333333,75,150.20000000000002,159.6,169,3,265.0,225.0,450.6,478.79999999999995,507.0,3,10.666666666666666,11,11.8,11.9,12,3,1097.1251636666668,975.3114540000006,2047.9135204000002,2181.9887787000002,2316.064037,3,34.0,32,62.4,66.19999999999999,70,3,8393.524733611266,8343.308482830149,9064.267994687254,9154.387933669394,9244.507872651531,3,1591.6666666666667,1635.0,1643.0,1644.0,1645.0,3,303.0,264.0,489.6,517.8,546.0,3,25.333333333333332,26.0,26.0,26.0,26.0,3,3.2328271667162576,3.230453100055456,3.6018393400125204,3.648262620007154,3.6946859000017866
development,broad,broad_joint,assumption__radius_mixed__noise_deterministic__scale_300,combined_cover,3,3,0,0,9070.706760666666,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,3,9070.706760666666,9065.282949,9881.4981554,9983.5250562,10085.551957,3,35223.5338043173,34576.41475112971,37905.490779038664,38321.62528252728,38737.75978601591,3,273.6666666666667,283,287.8,288.4,289,3,256.3333333333333,267,270.2,270.6,271,3,112.66666666666667,128,179.20000000000002,185.6,192,3,338.0,384.0,537.6,556.8,576.0,3,10.666666666666666,11,11.0,11.0,11,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0,0.0,0.0,0,3,7044.706760863461,6915.282950225943,7581.098155807734,7664.325056505458,7747.551957203182,3,1368.3333333333333,1415.0,1439.0,1442.0,1445.0,3,376.0,414.0,582.0,603.0,624.0,3,25.333333333333332,24.0,30.4,31.2,32.0,3,3.237582166601593,3.3586596999084577,3.7104259399464357,3.7543967199511825,3.79836749995593
development,broad,broad_joint,assumption__radius_mixed__noise_deterministic__scale_300,coverage,3,3,0,0,8863.459998333334,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,3,8863.459998333334,9058.228513,9258.183497,9283.177870000001,9308.172243,3,34657.29998789449,34721.14256632909,36012.91747746063,36174.38934135207,36335.86120524351,3,273.6666666666667,283,287.8,288.4,289,3,256.3333333333333,267,270.2,270.6,271,3,81.33333333333333,93,111.4,113.7,116,3,244.0,279.0,334.20000000000005,341.1,348.0,3,10.666666666666666,11,11.0,11.0,11,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0,0.0,0.0,0,3,6931.459997578899,6944.228513265817,7202.583495492126,7234.877868270414,7267.172241048703,3,1368.3333333333333,1415.0,1439.0,1442.0,1445.0,3,282.0,327.0,367.8,372.90000000000003,378.0,3,25.333333333333332,24.0,30.4,31.2,32.0,3,2.5868672333502523,2.6114533999934793,2.7737966800108556,2.7940895900130274,2.814382500015199
development,broad,broad_joint,assumption__radius_mixed__noise_deterministic__scale_300,current,3,3,0,0,11228.181865,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,3,11228.181865,10909.04755,11899.4100724,12023.2053877,12147.000703,3,43547.57599675926,43535.23775892277,46571.050370107216,46950.52694650528,47330.00352290333,3,343.0,332,365.59999999999997,369.8,374,3,320.3333333333333,311,343.0,347.0,351,3,140.0,134,194.79999999999998,202.39999999999998,210,3,420.0,402.0,584.4,607.2,630.0,3,11.333333333333334,12,12.0,12.0,12,3,416.51108099999993,0.0,999.6265943999999,1124.5799186999998,1249.5332429999999,3,16.666666666666668,0,40.0,44.99999999999999,50,3,8709.515199351852,8707.047551784553,9314.210074021445,9390.105389301056,9466.000704580667,3,1715.0,1660.0,1828.0,1849.0,1870.0,3,458.0,432.0,628.8,653.4,678.0,3,25.333333333333332,24.0,30.4,31.2,32.0,3,2.699505433323793,2.701037799939513,2.722662520036101,2.7253656100481747,2.7280687000602484
development,broad,broad_joint,assumption__radius_mixed__noise_deterministic__scale_300,local_cover,3,3,0,0,10851.732403,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,3,10851.732403,10702.529814,11513.5443796,11614.921200300001,11716.298021,3,42115.328689145776,42652.64907186686,45091.72190470351,45396.6060088081,45701.49011291268,3,343.0,332,365.59999999999997,369.8,374,3,320.3333333333333,311,343.0,347.0,351,3,110.0,89,157.8,166.39999999999998,175,3,330.0,267.0,473.4,499.2,525.0,3,11.333333333333334,12,12.0,12.0,12,3,416.7126173333333,0.0,1000.1102815999999,1125.1240667999998,1250.1378519999998,3,16.666666666666668,0,40.0,44.99999999999999,50,3,8423.065737829154,8530.52981437337,9018.344380940704,9079.32120176162,9140.298022582536,3,1715.0,1660.0,1828.0,1849.0,1870.0,3,368.0,297.0,517.8000000000001,545.4,573.0,3,25.333333333333332,24.0,30.4,31.2,32.0,3,3.364242033334449,3.3552041000220925,3.7160016200039534,3.7611013100016866,3.806200999999419
development,broad,broad_joint,assumption__radius_mixed__noise_deterministic__scale_75,combined_cover,3,3,0,0,9807.887782333333,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,3,9807.887782333333,9828.122454,9974.0949028,9992.341458899999,10010.588015,3,38937.772240835264,38589.76438736145,40460.30493161205,40694.12249964338,40927.9400676747,3,257.6666666666667,245,282.6,287.29999999999995,292,3,240.0,228,263.2,267.6,272,3,140.66666666666666,115,178.20000000000002,186.1,194,3,422.0,345.0,534.6,558.3,582.0,3,12.0,13,13.8,13.899999999999999,14,3,379.98882133333365,0.0,911.9731712000008,1025.9698176000009,1139.966464000001,3,15.0,0,36.0,40.49999999999999,45,3,7787.554448167054,7717.95287747229,8092.060986322411,8138.824499928676,8185.588013534941,3,1288.3333333333333,1225.0,1413.0,1436.5,1460.0,3,464.0,393.0,570.6,592.8000000000001,615.0,3,28.0,30.0,31.6,31.8,32.0,3,3.6271223000173145,3.685930800042115,3.784875600016676,3.797243700013496,3.809611800010316
development,broad,broad_joint,assumption__radius_mixed__noise_deterministic__scale_75,coverage,3,3,0,0,10036.253912,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,3,10036.253912,10186.838116,10513.655660800001,10554.5078539,10595.360047,3,40002.93621819583,40679.19055148391,42557.27829649561,42792.03926462208,43026.800232748545,3,257.6666666666667,245,282.6,287.29999999999995,292,3,240.33333333333334,229,263.40000000000003,267.7,272,3,145.66666666666666,170,173.20000000000002,173.60000000000002,174,3,437.0,510.0,519.6,520.8,522.0,3,12.0,13,13.8,13.899999999999999,14,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0,0.0,0.0,0,3,8000.5872436391655,8135.838110296781,8511.455659299123,8558.407852924416,8605.36004654971,3,1288.3333333333333,1225.0,1413.0,1436.5,1460.0,3,479.0,558.0,565.2,566.1,567.0,3,28.0,30.0,31.6,31.8,32.0,3,2.781642866631349,2.693053999915719,3.077445999998599,3.125495000008959,3.1735440000193194
development,broad,broad_joint,assumption__radius_mixed__noise_deterministic__scale_75,current,3,3,0,0,10154.794372666665,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,3,10154.794372666665,10587.243758,10808.495398,10836.151853,10863.808308,3,40335.63852495762,41609.04153786325,42326.783338448986,42416.501063522206,42506.21878859542,3,294.0,296,354.4,361.7,369,3,273.6666666666667,276,331.2,338.09999999999997,345,3,91.33333333333333,90,97.2,98.1,99,3,274.0,270.0,291.6,294.29999999999995,297.0,3,12.333333333333334,14,14.0,14.0,14,3,327.00992399999996,0.0,784.8238176,882.9267947999998,981.0297719999999,3,6.666666666666667,0,16.0,18.0,20,3,8067.127704991523,8321.80830757265,8465.356667689797,8483.30021270444,8501.243757719083,3,1470.0,1480.0,1772.0,1808.5,1845.0,3,316.0,318.0,327.59999999999997,328.79999999999995,330.0,3,28.0,30.0,31.6,31.8,32.0,3,2.709385999982866,2.6248342000180855,2.8925150799797845,2.9259751899749973,2.9594352999702096
development,broad,broad_joint,assumption__radius_mixed__noise_deterministic__scale_75,local_cover,3,3,0,0,10242.955056,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,3,10242.955056,10257.676572,10997.765491200002,11090.2766061,11182.787721,3,40501.44194563214,41383.38287057451,42347.827456641884,42468.38302990031,42588.93860315873,3,294.0,296,354.4,361.7,369,3,273.6666666666667,276,331.2,338.09999999999997,345,3,109.66666666666667,139,139.79999999999998,139.9,140,3,329.0,417.0,419.4,419.7,420.0,3,12.333333333333334,14,14.0,14.0,14,3,327.00992399999996,0.0,784.8238176,882.9267947999998,981.0297719999999,3,6.666666666666667,0,16.0,18.0,20,3,8100.288389126428,8276.676574114903,8469.565491328378,8493.676605980063,8517.787720631746,3,1470.0,1480.0,1772.0,1808.5,1845.0,3,371.0,453.0,462.59999999999997,463.79999999999995,465.0,3,28.0,30.0,31.6,31.8,32.0,3,3.326784366664166,3.381248200079426,3.7186745999846607,3.7608528999728152,3.8030311999609694
development,broad,broad_joint,assumption__radius_mixed__noise_extreme__scale_150,combined_cover,3,3,0,0,8880.966342,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,3,8880.966342,8547.710936,9581.3756712,9710.5837631,9839.791855,3,34464.83170858001,33478.554689248514,36526.87835023133,36907.91880785418,37288.95926547703,3,278.3333333333333,283,290.2,291.09999999999997,292,3,260.3333333333333,265,271.4,272.2,273,3,92.0,39,166.20000000000002,182.1,198,3,276.0,117.0,498.6,546.3,594.0,3,9.333333333333334,10,10.0,10.0,10,3,387.1771230000001,0.0,929.2250952000003,1045.3782321,1161.5313690000003,3,15.0,0,36.0,40.49999999999999,45,3,6892.966341716002,6695.7109378497025,7305.375670046265,7381.583761570836,7457.791853095407,3,1391.6666666666667,1415.0,1451.0,1455.5,1460.0,3,312.0,159.0,533.4,580.1999999999999,627.0,3,24.0,22.0,26.8,27.4,28.0,3,3.03622120001819,3.133894400089048,3.666262880037539,3.7328089400311,3.7993550000246614
development,broad,broad_joint,assumption__radius_mixed__noise_extreme__scale_150,coverage,3,3,0,0,8954.219934666668,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,3,8954.219934666668,8946.030785,9434.644376200002,9495.7210751,9556.797774,3,34851.09966604743,35035.15392338046,36210.22187999683,36357.10537457388,36503.988869150926,3,278.3333333333333,283,290.2,291.09999999999997,292,3,260.3333333333333,265,271.4,272.2,273,3,90.66666666666667,68,138.4,147.2,156,3,272.0,204.0,415.20000000000005,441.59999999999997,468.0,3,9.333333333333334,10,10.0,10.0,10,3,387.27728366666696,0.0,929.4654808000007,1045.6486659000007,1161.8318510000008,3,15.0,0,36.0,40.49999999999999,45,3,6970.219933209486,7007.030784676092,7242.044375999367,7271.421074914776,7300.797773830185,3,1391.6666666666667,1415.0,1451.0,1455.5,1460.0,3,308.0,237.0,448.2,474.6,501.0,3,24.0,22.0,26.8,27.4,28.0,3,2.724280333301673,2.8183910999214277,3.1407712599961086,3.181068780005444,3.221366300014779
development,broad,broad_joint,assumption__radius_mixed__noise_extreme__scale_150,current,3,3,0,0,11035.220814666667,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,3,11035.220814666667,10371.681929,12216.593461800001,12447.2074034,12677.821345,3,42591.10407844648,42313.40965801471,46569.96731305217,47102.03701993185,47634.10672681154,3,347.3333333333333,354,387.6,391.8,396,3,323.3333333333333,330,363.6,367.79999999999995,372,3,132.33333333333334,37,273.0,302.49999999999994,332,3,397.0,111.0,819.0000000000001,907.4999999999999,996.0,3,10.333333333333334,10,10.8,10.899999999999999,11,3,905.5014980000002,1332.770219,1373.5414638000007,1378.6378694000007,1383.7342750000007,3,30.0,45,45.0,45.0,45,3,8518.220815689294,8462.681931602941,9313.993462610433,9420.40740398637,9526.821345362307,3,1736.6666666666667,1770.0,1938.0,1959.0,1980.0,3,433.0,153.0,853.8000000000001,941.4,1029.0,3,24.0,22.0,26.8,27.4,28.0,3,2.935794600013954,3.1104021000210196,3.327164979977533,3.354260339972097,3.3813556999666616
development,broad,broad_joint,assumption__radius_mixed__noise_extreme__scale_150,local_cover,3,3,0,0,10456.409634000001,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,3,10456.409634000001,10294.600511,10972.5642814,11057.309752699999,11142.055224,3,40527.04818176754,42078.002561245965,42083.82142313589,42084.54878087213,42085.276138608366,3,347.3333333333333,354,387.6,391.8,396,3,323.3333333333333,330,363.6,367.79999999999995,372,3,77.0,27,157.4,173.69999999999996,190,3,231.0,81.0,472.2,521.1,570.0,3,10.333333333333334,10,10.8,10.899999999999999,11,3,906.3708170000003,1333.3358900000003,1375.2884268000005,1380.5324939000004,1385.7765610000006,3,30.0,45,45.0,45.0,45,3,8105.409636353509,8415.600512249193,8416.764284627177,8416.909756174426,8417.055227721674,3,1736.6666666666667,1770.0,1938.0,1959.0,1980.0,3,267.0,123.0,507.0,555.0,603.0,3,24.0,22.0,26.8,27.4,28.0,3,3.1181750666582957,3.004094499978237,3.934762980020605,4.051096540025901,4.167430100031197
