partition,pool,composition_model,mechanism_id,variant,n,complete,failures,hull_violations,penalized_time_mean_s,interpretation,total_virtual_time_s_n,total_virtual_time_s_mean,total_virtual_time_s_median,total_virtual_time_s_p90,total_virtual_time_s_p95,total_virtual_time_s_max,walk_distance_m_n,walk_distance_m_mean,walk_distance_m_median,walk_distance_m_p90,walk_distance_m_p95,walk_distance_m_max,measures_n,measures_mean,measures_median,measures_p90,measures_p95,measures_max,switches_n,switches_mean,switches_median,switches_p90,switches_p95,switches_max,failed_clear_attempts_n,failed_clear_attempts_mean,failed_clear_attempts_median,failed_clear_attempts_p90,failed_clear_attempts_p95,failed_clear_attempts_max,failed_clear_cost_s_n,failed_clear_cost_s_mean,failed_clear_cost_s_median,failed_clear_cost_s_p90,failed_clear_cost_s_p95,failed_clear_cost_s_max,fallback_targets_n,fallback_targets_mean,fallback_targets_median,fallback_targets_p90,fallback_targets_p95,fallback_targets_max,post_clear_stop_tail_s_n,post_clear_stop_tail_s_mean,post_clear_stop_tail_s_median,post_clear_stop_tail_s_p90,post_clear_stop_tail_s_p95,post_clear_stop_tail_s_max,post_clear_measurements_n,post_clear_measurements_mean,post_clear_measurements_median,post_clear_measurements_p90,post_clear_measurements_p95,post_clear_measurements_max,movement_s_n,movement_s_mean,movement_s_median,movement_s_p90,movement_s_p95,movement_s_max,measurement_s_n,measurement_s_mean,measurement_s_median,measurement_s_p90,measurement_s_p95,measurement_s_max,optical_s_n,optical_s_mean,optical_s_median,optical_s_p90,optical_s_p95,optical_s_max,laser_s_n,laser_s_mean,laser_s_median,laser_s_p90,laser_s_p95,laser_s_max,program_real_time_s_n,program_real_time_s_mean,program_real_time_s_median,program_real_time_s_p90,program_real_time_s_p95,program_real_time_s_max
confirmation,stress,stress_design,assumption__radius_max__noise_correlated__scale_300,combined_cover,6,6,0,0,8891.705687666667,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,6,8891.705687666667,8840.9342595,9425.6150065,9462.78659825,9499.95819,6,35283.52843917307,35305.72472301485,36624.37010519598,36875.875589834846,37127.38107447371,6,269.0,273.5,331.0,340.5,350,6,251.0,255.5,316.5,325.75,335,6,57.166666666666664,57.5,75.0,78.5,82,6,171.5,172.5,225.0,235.5,246.0,6,10.0,9.5,12.5,12.75,13,6,337.62864266666656,0.0,1012.8859279999997,1407.5114724999994,1802.137016999999,6,7.666666666666667,0.0,23.0,31.5,40,6,7056.705687834613,7061.144944602969,7324.874021039196,7375.17511796697,7425.476214894743,6,1345.0,1367.5,1655.0,1702.5,1750.0,6,212.0,210.0,267.0,279.0,291.0,6,27.0,28.0,29.0,29.5,30.0,6,3.6083491166549115,3.734243949991651,3.8351882499991916,3.850445824995404,3.8657033999916166
confirmation,stress,stress_design,assumption__radius_max__noise_correlated__scale_300,coverage,6,6,0,0,8812.171304333335,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,6,8812.171304333335,8823.430851000001,9399.9528465,9443.22737425,9486.501902,6,35048.356517104716,35189.538700676676,36498.2576266397,36736.37696285495,36974.49629907019,6,269.0,273.5,331.0,340.5,350,6,251.0,255.5,316.5,325.75,335,6,46.333333333333336,46.0,65.0,66.5,68,6,139.0,138.0,195.0,199.5,204.0,6,10.166666666666666,10.0,12.5,12.75,13,6,337.15071166666667,0.0,1011.452135,1406.794576,1802.137017,6,7.666666666666667,0.0,23.0,31.5,40,6,7009.671303420943,7037.907740135335,7299.651525327939,7347.2753925709885,7394.899259814038,6,1345.0,1367.5,1655.0,1702.5,1750.0,6,179.5,180.0,231.0,234.0,237.0,6,27.0,28.0,29.0,29.5,30.0,6,3.1668820832856,3.1810244999360293,3.5146877499646507,3.5992175249557476,3.6837472999468446
confirmation,stress,stress_design,assumption__radius_max__noise_correlated__scale_300,current,6,6,0,0,11129.902445333333,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,6,11129.902445333333,11372.812167,12117.3423955,12386.60771675,12655.873038,6,44701.17889901631,44569.3408699977,48333.931954683794,49441.64857490859,50549.36519513338,6,299.8333333333333,308.5,378.0,387.5,397,6,276.0,285.5,356.5,365.75,375,6,115.66666666666667,97.5,212.0,235.5,259,6,347.0,292.5,636.0,706.5,777.0,6,9.833333333333334,10.5,12.0,12.0,12,6,1770.3030883333333,1697.8505260000006,3613.0587389999996,3674.042780499999,3735.026821999999,6,43.5,37.5,93.0,94.5,96,6,8940.235779803263,8913.86817399954,9666.786390936759,9888.329714981717,10109.873039026676,6,1499.1666666666667,1542.5,1890.0,1937.5,1985.0,6,387.5,333.0,678.0,748.5,819.0,6,27.0,28.0,29.0,29.5,30.0,6,3.535286233352963,3.5180598499719054,3.7792258000699803,3.7815576000721194,3.7838894000742584
confirmation,stress,stress_design,assumption__radius_max__noise_correlated__scale_75,combined_cover,6,6,0,0,9092.476357333333,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,6,9092.476357333333,9130.553064,9830.952688000001,10149.184472,10467.416256,6,36142.38179021162,36389.12039584595,39573.40837121371,40312.74483209707,41052.08129298044,6,261.6666666666667,256.5,332.0,340.0,348,6,244.5,239.5,318.5,326.75,335,6,80.66666666666667,85.0,130.5,135.25,140,6,242.0,255.0,391.5,405.75,420.0,6,9.666666666666666,9.5,13.5,14.25,15,6,473.3184063333335,397.79596500000025,1022.1592540000001,1119.5585105,1216.9577669999999,6,14.833333333333334,12.5,32.0,32.0,32,6,7228.476358042324,7277.8240791691915,7914.681674242742,8062.548966419415,8210.416258596088,6,1308.3333333333333,1282.5,1660.0,1700.0,1740.0,6,283.5,295.5,438.0,453.0,468.0,6,27.666666666666668,28.0,31.0,31.5,32.0,6,3.912220049998723,3.9616269000107422,4.650264799944125,4.698409299948253,4.74655379995238
confirmation,stress,stress_design,assumption__radius_max__noise_correlated__scale_75,coverage,6,6,0,0,8753.944258666666,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,6,8753.944258666666,8595.971012,9595.563312999999,9805.7411645,10015.919016,6,34929.72129494321,34735.65063500604,37450.316560771855,38527.45581887979,39604.59507698772,6,261.6666666666667,256.5,332.0,340.0,348,6,244.5,239.5,318.5,326.75,335,6,48.666666666666664,52.0,72.0,79.0,86,6,146.0,156.0,216.0,237.0,258.0,6,9.5,9.0,13.5,14.25,15,6,699.2539361666664,813.4492925000004,1284.312515999999,1318.3059194999992,1352.2993229999993,6,19.833333333333332,27.5,32.0,32.0,32,6,6985.944258988642,6947.130127001208,7490.063312154372,7705.491163775959,7920.919015397545,6,1308.3333333333333,1282.5,1660.0,1700.0,1740.0,6,187.5,196.5,258.0,282.0,306.0,6,27.666666666666668,28.0,31.0,31.5,32.0,6,3.3490128500270657,3.2125949500477873,3.821411699987948,4.033040450012777,4.244669200037606
confirmation,stress,stress_design,assumption__radius_max__noise_correlated__scale_75,current,6,6,0,0,10275.659001166667,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,6,10275.659001166667,10090.315949,11579.2936735,11835.496678250001,12091.699683,6,41632.461677219384,40769.0797543238,45946.46837143072,46482.48339738456,47018.4984233384,6,290.1666666666667,278.5,378.5,385.25,392,6,265.6666666666667,254.0,356.0,362.0,368,6,54.5,51.0,97.0,98.5,100,6,163.5,153.0,291.0,295.5,300.0,6,8.666666666666666,8.0,13.5,14.25,15,6,1953.1072615,2367.7962964999997,3491.525488,3534.396568,3577.267648,6,49.166666666666664,57.5,90.0,97.5,105,6,8326.492335443878,8153.815950864759,9189.293674286142,9296.496679476912,9403.699684667681,6,1450.8333333333333,1392.5,1892.5,1926.25,1960.0,6,205.0,199.5,327.0,331.5,336.0,6,27.666666666666668,28.0,31.0,31.5,32.0,6,3.3794668500389284,3.3005033000954427,3.7589436000562273,3.853734800039092,3.948526000021957
confirmation,stress,stress_design,assumption__radius_max__noise_deterministic__scale_150,combined_cover,6,6,0,0,8952.3211085,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,6,8952.3211085,8888.9328675,9451.326415,9620.7147255,9790.103036,6,35153.27220294085,34968.404338789784,37474.13207226692,38379.8236205716,39285.515168876285,6,291.0,297.5,316.0,322.0,328,6,277.5,284.0,301.5,307.25,313,6,40.0,39.5,43.5,44.25,45,6,120.0,118.5,130.5,132.75,135.0,6,11.5,11.5,14.5,14.75,15,6,61.43324450000015,0.0,184.29973350000046,276.4496002500007,368.5994670000009,6,2.6666666666666665,0.0,8.0,12.0,16,6,7030.654440588169,6993.680867757956,7494.826414453383,7675.96472411432,7857.103033775257,6,1455.0,1487.5,1580.0,1610.0,1640.0,6,161.5,160.5,175.5,179.25,183.0,6,27.666666666666668,27.0,31.0,31.5,32.0,6,3.651005466643255,3.7174344999948516,3.9646154499496333,3.986545824940549,4.008476199931465
confirmation,stress,stress_design,assumption__radius_max__noise_deterministic__scale_150,coverage,6,6,0,0,9029.9477295,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,6,9029.9477295,8986.023545,9570.5530775,9719.68351075,9868.813944,6,35396.405313896925,35407.522101020986,37727.76537938162,38620.91755019808,39514.06972101453,6,291.0,297.5,316.0,322.0,328,6,277.5,284.0,301.5,307.25,313,6,49.666666666666664,47.0,65.0,71.0,77,6,149.0,141.0,195.0,213.0,231.0,6,11.5,11.5,14.5,14.75,15,6,61.4332445,0.0,184.2997335,276.44960025,368.599467,6,2.6666666666666665,0.0,8.0,12.0,16,6,7079.281062779384,7081.504420204197,7545.553075876324,7724.183510039615,7902.813944202906,6,1455.0,1487.5,1580.0,1610.0,1640.0,6,190.5,187.5,235.5,252.75,270.0,6,27.666666666666668,27.0,31.0,31.5,32.0,6,3.3925998833146878,3.4356731500010937,3.6487797499867156,3.6918796749669127,3.73497959994711
confirmation,stress,stress_design,assumption__radius_max__noise_deterministic__scale_150,current,6,6,0,0,11263.155822666668,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,6,11263.155822666668,11210.2290765,11534.583619,11598.294752000002,11662.005885,6,44807.44578639436,44796.164622230295,45780.398865301904,45800.58358227186,45820.76829924181,6,340.3333333333333,344.5,367.0,370.0,373,6,319.8333333333333,325.0,346.0,348.5,351,6,70.33333333333333,68.5,88.5,94.75,101,6,211.0,205.5,265.5,284.25,303.0,6,12.0,11.5,13.5,13.75,14,6,65.2672649999998,0.0,195.8017949999994,293.7026924999991,391.6035899999988,6,1.6666666666666667,0.0,5.0,7.5,10,6,8961.489157278871,8959.23292444606,9156.07977306038,9160.116716454371,9164.153659848362,6,1701.6666666666667,1722.5,1835.0,1850.0,1865.0,6,252.5,246.0,309.0,325.5,342.0,6,27.666666666666668,27.0,31.0,31.5,32.0,6,3.575761666657248,3.624127099988982,3.7657208999735303,3.7965692499710713,3.827417599968612
confirmation,stress,stress_design,assumption__radius_max__noise_deterministic__scale_300,combined_cover,6,6,0,0,9052.704533333334,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,6,9052.704533333334,9123.8116595,9323.270405,9391.786725,9460.303045,6,35342.6893356,36041.102261634755,36430.86970901556,36458.69246701938,36486.51522502319,6,297.0,307.5,320.0,321.5,323,6,283.6666666666667,292.5,306.5,308.25,310,6,47.666666666666664,50.5,66.5,68.25,70,6,143.0,151.5,199.5,204.75,210.0,6,11.666666666666666,11.5,14.0,14.5,15,6,202.42252200000016,0.0,607.2675660000004,707.1640565000007,807.060547000001,6,7.0,0.0,21.0,26.5,32,6,7068.537867120001,7208.22045232695,7286.173941803112,7291.738493403875,7297.303045004638,6,1485.0,1537.5,1600.0,1607.5,1615.0,6,186.5,192.0,243.0,246.0,249.0,6,29.0,30.0,32.0,32.0,32.0,6,3.7899331166991033,3.8017166500212625,3.9100690000341274,3.9504022000182886,3.9907354000024498
confirmation,stress,stress_design,assumption__radius_max__noise_deterministic__scale_300,coverage,6,6,0,0,9257.896913333332,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,6,9257.896913333332,9298.8783,9691.636608,9759.1846845,9826.732761,6,36156.151234159384,36351.64785336973,38370.683043256526,38849.67342210373,39328.66380095095,6,297.0,307.5,320.0,321.5,323,6,283.6666666666667,292.5,306.5,308.25,310,6,61.833333333333336,63.0,71.5,72.25,73,6,185.5,189.0,214.5,216.75,219.0,6,11.666666666666666,11.5,14.0,14.5,15,6,134.24531816666664,0.0,402.73595449999993,604.1039317499999,805.4719089999999,6,5.333333333333333,0.0,16.0,24.0,32,6,7231.230246831877,7270.329570673946,7674.136608651305,7769.9346844207475,7865.73276019019,6,1485.0,1537.5,1600.0,1607.5,1615.0,6,229.0,234.0,258.0,262.5,267.0,6,29.0,30.0,32.0,32.0,32.0,6,3.3163859166476564,3.4208916999632493,3.606819299980998,3.6304822000092827,3.6541451000375673
confirmation,stress,stress_design,assumption__radius_max__noise_deterministic__scale_300,current,6,6,0,0,10997.369517833335,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,6,10997.369517833335,11191.369564,11302.13264,11342.641954499999,11383.151269,6,43905.18092965786,44995.57078449252,46336.94025807829,46388.75517046788,46440.570082857455,6,331.1666666666667,352.0,359.0,361.5,364,6,311.0,331.5,339.0,340.5,342,6,59.0,56.5,84.5,93.75,103,6,177.0,169.5,253.5,281.25,309.0,6,11.666666666666666,12.0,13.0,13.0,13,6,576.6110791666666,0.0,1729.8332375,2397.23899175,3064.644746,6,19.0,0.0,57.0,80.5,104,6,8781.03618593157,8999.114156898504,9267.388051615657,9277.751034093575,9288.114016571491,6,1655.8333333333333,1760.0,1795.0,1807.5,1820.0,6,220.5,211.5,295.5,320.25,345.0,6,29.0,30.0,32.0,32.0,32.0,6,3.3886188333077976,3.5316867499495856,3.608312650001608,3.6103894250118174,3.612466200022027
confirmation,stress,stress_design,assumption__radius_max__noise_deterministic__scale_75,combined_cover,6,6,0,0,9757.597243333334,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,6,9757.597243333334,9584.4293605,10974.064644,11074.206986000001,11174.349328,6,37949.6528863667,38049.646804669246,43450.32322204084,43541.03493138424,43631.74664072764,6,308.3333333333333,302.5,337.5,342.75,348,6,294.0,287.5,324.0,329.5,335,6,87.33333333333333,58.5,164.5,176.25,188,6,262.0,175.5,493.5,528.75,564.0,6,11.833333333333334,12.0,15.0,15.0,15,6,136.9233079999999,0.0,410.7699239999997,616.1548859999996,821.5398479999994,6,6.0,0.0,18.0,27.0,36,6,7589.93057727334,7609.929360933849,8690.064644408167,8708.206986276848,8726.349328145527,6,1541.6666666666667,1512.5,1687.5,1713.75,1740.0,6,304.0,210.0,540.0,574.5,609.0,6,28.0,29.0,32.0,32.0,32.0,6,4.179905016673729,3.752212050021626,5.211957000021357,5.317577150039142,5.423197300056927
confirmation,stress,stress_design,assumption__radius_max__noise_deterministic__scale_75,coverage,6,6,0,0,9904.504084666667,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,6,9904.504084666667,9653.203615499999,11192.982899999999,11360.620397499999,11528.257895,6,38551.68708901665,38236.01807490847,44544.91449742506,45320.60198518603,46096.289472947006,6,308.3333333333333,302.5,337.5,342.75,348,6,294.0,287.5,324.0,329.5,335,6,96.16666666666667,79.0,164.5,184.25,204,6,288.5,237.0,493.5,552.75,612.0,6,11.833333333333334,12.0,15.0,15.0,15,6,136.43472033333333,0.0,409.304161,613.9562415,818.608322,6,6.0,0.0,18.0,27.0,36,6,7710.337417803329,7647.203614981694,8908.982899485012,9064.120397037208,9219.257894589402,6,1541.6666666666667,1512.5,1687.5,1713.75,1740.0,6,330.5,276.0,540.0,600.0,660.0,6,28.0,29.0,32.0,32.0,32.0,6,3.597071149987945,3.342362549970858,4.287275550013874,4.4190816749760415,4.550887799938209
confirmation,stress,stress_design,assumption__radius_max__noise_deterministic__scale_75,current,6,6,0,0,10877.771727833333,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,6,10877.771727833333,10904.3865455,11310.578663,11368.398388,11426.218113,6,42963.85865005995,42475.83410224749,46049.78228313384,46585.436426688655,47121.09057024347,6,337.0,321.5,405.0,410.5,416,6,317.5,302.0,383.5,389.25,395,6,70.83333333333333,66.5,95.0,102.5,110,6,212.5,199.5,285.0,307.5,330.0,6,12.0,12.5,13.5,13.75,14,6,184.94523083333328,0.0,554.8356924999998,832.2535387499997,1109.6713849999996,6,5.0,0.0,15.0,22.5,30,6,8592.77173001199,8495.166820449496,9209.956456626769,9317.087285337731,9424.218114048694,6,1685.0,1607.5,2025.0,2052.5,2080.0,6,254.5,243.0,333.0,355.5,378.0,6,28.0,29.0,32.0,32.0,32.0,6,3.3804890332976356,3.4351247999584302,3.673760499979835,3.748118549963692,3.8224765999475494
confirmation,stress,stress_design,assumption__radius_max__noise_extreme__scale_150,combined_cover,6,6,0,0,8445.099724833333,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,6,8445.099724833333,8579.795958,9127.6305615,9182.38402025,9237.137479,6,34451.33196201666,33751.47978701796,38513.15281666587,38951.920110210456,39390.68740375505,6,223.83333333333334,206.5,284.0,294.5,305,6,203.66666666666666,185.5,263.5,274.25,285,6,55.666666666666664,50.5,112.5,113.25,114,6,167.0,151.5,337.5,339.75,342.0,6,7.833333333333333,7.5,12.0,13.0,14,6,1568.6629581666666,1781.0240254999994,2232.1386140000004,2285.3483095000006,2338.558005000001,6,51.0,50.0,85.5,87.75,90,6,6890.266392403332,6750.295957403592,7702.630563333172,7790.384022042092,7878.13748075101,6,1119.1666666666667,1032.5,1420.0,1472.5,1525.0,6,206.0,193.5,375.0,381.0,387.0,6,26.0,26.0,31.0,31.5,32.0,6,3.665045949999088,3.66899034997914,4.337771549995523,4.438836724992143,4.539901899988763
confirmation,stress,stress_design,assumption__radius_max__noise_extreme__scale_150,coverage,6,6,0,0,8420.729326499999,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,6,8420.729326499999,8357.908626,9062.8495765,9355.524478750001,9648.199381,6,34411.97996564966,33047.04312951066,38406.747874821325,39611.37238250664,40815.99689019195,6,223.83333333333334,206.5,284.0,294.5,305,6,203.66666666666666,185.5,263.5,274.25,285,6,50.166666666666664,43.5,83.5,99.25,115,6,150.5,130.5,250.5,297.75,345.0,6,7.666666666666667,7.5,11.5,12.25,13,6,1567.9476053333335,1780.3607594999999,2231.795801,2283.7231750000005,2335.650549000001,6,51.0,50.0,85.5,87.75,90,6,6882.395993129932,6609.408625902132,7681.349574964265,7922.274476501328,8163.19937803839,6,1119.1666666666667,1032.5,1420.0,1472.5,1525.0,6,189.5,169.5,289.5,341.25,393.0,6,26.0,26.0,31.0,31.5,32.0,6,3.16970414998165,3.0893638999550603,3.57940399996005,3.735829899960663,3.8922557999612764
confirmation,stress,stress_design,assumption__radius_max__noise_extreme__scale_150,current,6,6,0,0,9948.253572666667,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,6,9948.253572666667,9821.4606805,10846.6928715,11194.847899249999,11543.002927,6,40538.767866605674,37994.702266916196,45789.656924369585,47379.83577946437,48970.01463455914,6,276.6666666666667,249.5,364.5,377.75,391,6,250.16666666666666,222.5,338.5,351.25,364,6,47.333333333333336,17.0,116.5,135.75,155,6,142.0,51.0,349.5,407.25,465.0,6,8.166666666666666,9.0,11.5,12.25,13,6,729.6182430000002,0.0,2188.8547290000006,2847.728191,3506.6016530000006,6,24.0,0.0,72.0,96.0,120,6,8107.753573321134,7598.9404533832385,9157.931384873918,9475.967155892873,9794.002926911828,6,1383.3333333333333,1247.5,1822.5,1888.75,1955.0,6,181.0,91.5,388.5,450.75,513.0,6,26.0,26.0,31.0,31.5,32.0,6,3.349389833320553,3.3332145999302156,3.655920449993573,3.731367025000509,3.8068136000074446
confirmation,stress,stress_design,assumption__radius_max__noise_extreme__scale_300,combined_cover,6,6,0,0,7803.6111945,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,6,7803.6111945,7832.107410500001,9076.6571875,9302.70250675,9528.747826,6,32453.05597209139,32660.537049198123,36245.78593489816,36884.7625296437,37523.73912438925,6,188.83333333333334,201.0,254.5,262.75,271,6,169.5,179.5,232.0,240.5,249,6,42.833333333333336,28.0,86.0,103.0,120,6,128.5,84.0,258.0,309.0,360.0,6,10.166666666666666,11.0,12.5,12.75,13,6,606.3386511666666,0.0,1819.0159534999998,1820.0226637499998,1821.0293739999997,6,17.333333333333332,0.0,52.0,58.0,64,6,6490.6111944182785,6532.107409839624,7249.157186979633,7376.952505928741,7504.74782487785,6,944.1666666666666,1005.0,1272.5,1313.75,1355.0,6,171.0,127.5,297.0,346.5,396.0,6,28.333333333333332,29.0,32.0,32.0,32.0,6,3.5642499333286346,3.520143800007645,4.0189889499451965,4.21777512494009,4.416561299934983
confirmation,stress,stress_design,assumption__radius_max__noise_extreme__scale_300,coverage,6,6,0,0,7798.633268500001,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,6,7798.633268500001,7859.0016510000005,8869.439694,8996.477059,9123.514424,6,32478.166337268194,32757.50824852869,35584.69846618908,35871.135294116306,36157.57212204353,6,188.83333333333334,201.0,254.5,262.75,271,6,169.5,179.5,232.0,240.5,249,6,39.5,39.0,61.0,68.5,76,6,118.5,117.0,183.0,205.5,228.0,6,10.333333333333334,11.5,12.5,12.75,13,6,606.1117001666667,0.0,1818.3351005,1819.6822372499998,1821.0293739999997,6,17.333333333333332,0.0,52.0,58.0,64,6,6495.633267453639,6551.501649705738,7116.939693237817,7174.227058823261,7231.514424408706,6,944.1666666666666,1005.0,1272.5,1313.75,1355.0,6,161.0,165.0,222.0,243.0,264.0,6,28.333333333333332,29.0,32.0,32.0,32.0,6,3.0373869499890134,3.1427465000306256,3.3342147499788553,3.387566724966746,3.4409186999546364
